2021-06-28 10:42:55,139 INFO 1  - USBBootloaderHost: init logger
2021-06-28 10:44:35,440 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:35,477 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:35,535 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:35,542 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:35,649 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:35,705 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:35,775 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:35,793 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:35,883 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:35,960 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,037 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,045 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,184 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,237 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,300 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,306 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,401 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,458 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,525 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,533 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,633 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,679 INFO 4  - USBBootloaderHost: Received_data:005AA4FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,695 INFO 4  - USBBootloaderHost: CRC Verify.......
2021-06-28 10:44:36,698 INFO 4  - USBBootloaderHost: Received_data:005AA5FF0068E857B8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,713 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=0, PartStartAddress=32768, loadFileCrcCode = 1760057272
2021-06-28 10:44:36,715 INFO 4  - USBBootloaderHost: Received_data:005AA5FF002E2F03CF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,730 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=1, PartStartAddress=34816, loadFileCrcCode = 774833103
2021-06-28 10:44:36,733 INFO 4  - USBBootloaderHost: Received_data:005AA5FF0083AB97DC000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,749 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=2, PartStartAddress=36864, loadFileCrcCode = 2209060828
2021-06-28 10:44:36,754 INFO 4  - USBBootloaderHost: Received_data:005AA5FF00D939F333000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,770 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=3, PartStartAddress=38912, loadFileCrcCode = 3644453683
2021-06-28 10:44:36,773 INFO 4  - USBBootloaderHost: Received_data:005AA5FF0042E40096000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,789 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=4, PartStartAddress=40960, loadFileCrcCode = 1122238614
2021-06-28 10:44:36,791 INFO 4  - USBBootloaderHost: Received_data:005AA5FF0015981C1D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,806 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=5, PartStartAddress=43008, loadFileCrcCode = 362290205
2021-06-28 10:44:36,810 INFO 4  - USBBootloaderHost: Received_data:005AA5FF006797B5B5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,826 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=6, PartStartAddress=45056, loadFileCrcCode = 1737995701
2021-06-28 10:44:36,830 INFO 4  - USBBootloaderHost: Received_data:005AA5FF0034E1245F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,844 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=7, PartStartAddress=47104, loadFileCrcCode = 887170143
2021-06-28 10:44:36,848 INFO 4  - USBBootloaderHost: Received_data:005AA5FF008E7AEA32000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:36,862 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=8, PartStartAddress=49152, loadFileCrcCode = 2390420018
2021-06-28 10:44:36,865 INFO 4  - USBBootloaderHost: Received_data:005AA6FF008E7AEA32000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 10:44:44,160 INFO 1  - USBBootloaderHost: Warning!!!Device Disconnected
