2021-06-28 09:44:16,465 INFO 1  - USBBootloaderHost: init logger
2021-06-28 09:44:47,099 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,180 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,225 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,229 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,281 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,342 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,420 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,434 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,493 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,658 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,715 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,720 INFO 4  - USBBootloaderHost: Received_data:005AA2FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,785 INFO 4  - USBBootloaderHost: Received_data_from single read:005AA3FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,848 INFO 4  - USBBootloaderHost: Received_data:005AA4FF0000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,863 INFO 4  - USBBootloaderHost: CRC Verify.......
2021-06-28 09:44:47,868 INFO 4  - USBBootloaderHost: Received_data:005AA5FF007F40DFC0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,876 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=0, PartStartAddress=32768, loadFileCrcCode = 2134958016
2021-06-28 09:44:47,882 INFO 4  - USBBootloaderHost: Received_data:005AA5FF002381C907000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,913 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=1, PartStartAddress=34816, loadFileCrcCode = 595708167
2021-06-28 09:44:47,919 INFO 4  - USBBootloaderHost: Received_data:005AA5FF00737F4490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,945 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=2, PartStartAddress=36864, loadFileCrcCode = 1937720464
2021-06-28 09:44:47,948 INFO 4  - USBBootloaderHost: Received_data:005AA5FF0008A65231000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,959 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=3, PartStartAddress=38912, loadFileCrcCode = 145117745
2021-06-28 09:44:47,963 INFO 4  - USBBootloaderHost: Received_data:005AA5FF001F787C6B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2021-06-28 09:44:47,974 INFO 4  - USBBootloaderHost: CRC Verify test pass, index=4, PartStartAddress=40960, loadFileCrcCode = 527989867
2021-06-28 09:44:47,978 INFO 4  - USBBootloaderHost: Received_data:005AA6FF001F787C6B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
